26	RPS6KA6	2
26	NEK2	51
26	CLASP2	5
26	TPX2	30
26	PPP2R1A	20
26	TUBA3D	142
26	BCL2L11	5
26	SEMA5A	1
26	POLR2A	71
26	CUL4B	24
26	PTPN12	18
26	HIST3H3	0.8
26	ACTR2	40
26	GAS1	2
26	PRKCA	2
26	CEP78	4
26	PPP2CA	22
26	SYNGAP1	5
26	PSMD3	21
26	EFNA3	1
26	EFCAB7	5
26	NDE1	4
26	TGFB1	4
26	HECW1	0.6
26	CDK4	7
26	SIAH2	7
26	STUB1	8
26	PHLDA1	2
26	STAT5A	3
26	PPP1CB	29
26	NEFL	2
26	POLR2L	19
26	RASA1	24
26	INO80C	11
26	ABLIM2	0.6
26	CHEK2	3
26	SRC	19
26	FANCF	4
26	BRCA1	7
26	TCEA1	23
26	ROCK1	8
26	SPRED2	4
26	INO80B	3
26	UBE2M	30
26	FYN	6
26	SEMA7A	29
26	ARHGAP11A	6
26	BCL2	2
26	PSMA3	17
26	PLXNA2	0.7
26	ANP32A	5
26	HIST2H2BE	9
26	HMGN1	38
26	PRKCE	3
26	ITGA1	1
26	TGFBR2	9
26	LIN52	6
26	GRIN2C	1
26	ARHGDIG	0.8
26	STAT3	15
26	SCN3B	1
26	GTF2F1	37
26	PDGFRB	14
26	CGN	8
20	GPC1	5
20	MRE11	2
20	SMARCA5	7
20	SMO	4
20	CFL1	23
20	PRKAA2	3
20	KHDRBS3	1
20	UNC5C	2
20	PARP1	9
20	ESRP1	11
20	CASP9	2
20	FGFRL1	14
20	SKI	11
20	UBE2B	11
20	BAP1	12
20	PTCH1	2
20	TGFBR1	4
20	TP53	4
20	COPS7A	14
20	CDK9	11
20	REV1	4
20	PLEKHG5	2
20	BTC	3
20	SEMA6A	4
20	KLC3	1
20	NPLOC4	6
20	MTMR4	5
20	FANCG	2
20	CDKN1A	4
20	PSMC3	19
20	RHOA	77
20	TRIO	1
20	PSMD8	16
20	SYDE2	1
20	MMP9	2
20	HIST4H4	0.9
20	CBL	1
20	HIF1A	19
20	ERCC8	1
20	POLR2B	10
20	UBA7	25
20	DZIP1	1
20	CASP7	12
20	MUTYH	2
20	HNRNPM	14
20	MDC1	3
20	PIK3AP1	36
20	PLXNB3	8
20	PSMC2	12
20	NEIL1	5
20	SP1	11
20	CDK1	0.6
20	DOK1	1
20	PTBP1	21
20	TGIF1	3
20	BAZ1B	9
20	CEP72	0.8
20	SUMO3	19
20	PCNA	17
20	AKT3	1
20	UNC5B	1
20	PSMB8	22
20	GLI3	0.9
20	VAV2	6
20	POLD4	4
20	XRCC4	1
20	MYL12B	76
20	PPP1CC	14
20	MET	3
20	CNTRL	2
20	FGF10	3
20	DNM1	0.5
20	ROPN1	0.6
20	MAPK3	9
20	ARHGEF16	5
20	PLXNC1	0.8
20	UBA52	57
20	MMP2	8
20	PRR5	1
20	ACTB	370
20	RASAL3	1
20	SCUBE2	0.6
20	HGF	0.6
20	PMAIP1	0.6
20	HNRNPF	28
20	KLK2	0.6
20	KIT	12
20	ALKBH3	5
20	APH1B	2
20	PSMD10	8
20	ABL1	12
20	USP8	2
20	SOS1	5
20	ACTG1	300
20	MYH10	3
20	CDK6	2
20	SPRED1	3
20	CEP152	0.9
20	PTPN11	12
20	PFN1	50
20	ALKBH5	22
20	APAF1	2
20	TP63	4
20	CD19	1
20	NCBP2	7
20	DBF4	0.9
20	UBE2D3	15
20	CRMP1	1
20	PRKDC	4
20	SOCS3	5
20	TIAM2	0.6
20	CUL5	5
20	HIST1H4C	0.6
20	LYN	3
20	S100B	7
20	HSP90AA1	154
20	RPS6KA5	0.5
20	PPP2R3B	0.9
20	NCK2	19
20	HSPA1A	27
20	GTF2H2	0.6
20	ROBO3	1
20	HIST1H4E	1
20	STRAP	27
20	SEMA6D	1
20	GRIN1	2
20	PSMB3	21
20	CHD1L	6
20	LIN9	0.8
20	PSMA4	5
20	HAUS8	0.5
20	DPYSL2	3
20	GRB2	16
20	ESRP2	7
20	KAT5	6
20	KDM4A	6
20	TDP1	1
20	FGD2	0.7
20	CHL1	2
20	HHAT	1
20	INTU	0.7
20	ARHGEF4	1
20	AURKA	0.5
20	ARHGEF5	2
20	MAPK1	9
20	KLK3	1
20	HIST1H4H	1
20	HIST1H3D	0.5
20	ERBB2	13
20	YWHAH	15
20	RRAS	21
20	ROBO1	2
20	NTN4	8
20	PAK2	9
20	TAGAP	2
20	LIMK1	5
20	PRPF19	22
20	POLR2E	13
20	CDK2	3
20	BCL2L1	9
20	RHOV	7
20	APEX1	25
20	POLR2G	9
20	LIG3	2
20	PDGFRA	3
20	ELMO1	0.9
20	CDKN2B	1
20	CCNK	1
20	STAP2	7
20	BLM	15
20	YAP1	16
20	CYCS	16
20	NCOR1	5
20	AGAP2	0.5
20	FTO	3
20	SEMA4D	2
20	TRIB3	3
20	SPTBN2	10
20	PARG	2
20	MCRS1	10
20	POLR2F	0.5
20	DKK1	0.7
20	EVC2	0.9
20	PIK3R1	19
20	UBB	259
20	KIF7	0.5
20	CEP135	0.6
20	HDAC1	17
20	RAD51AP1	0.5
20	CAP2	3
20	KITLG	5
20	CDC7	0.5
20	RGMA	2
20	EME2	3
20	RAD50	4
20	TFDP1	10
20	ARHGEF18	0.6
20	EPHA2	31
20	NMT1	14
20	FANCI	0.5
20	MCF2	0.5
20	P4HB	266
20	PLXNA3	4
20	POLK	2
20	CEP290	1
20	POLD1	2
20	TDP2	7
20	CDON	0.6
20	RNF41	3
20	SRGAP1	1
20	IQCE	3
20	CENPJ	0.6
20	USP1	8
20	VASP	6
20	RPA3	2
20	RASGEF1A	0.6
20	NRG3	0.8
20	DCLRE1B	0.6
20	ATR	2
20	GPR161	0.5
20	ANOS1	1
20	DCLRE1C	1
20	PARD3	5
20	PLXNB1	6
20	FGFR3	0.6
20	PPP1CA	23
20	EPHA1	2
20	CNKSR2	0.7
20	ARHGAP9	2
20	PSENEN	8
20	WDR35	1
20	PNKP	5
20	MLH1	4
20	TYMS	0.5
20	SPRTN	1
20	ADCY7	0.8
20	USP43	2
20	MYH9	84
20	EPAS1	16
20	EFNB3	0.7
20	PTPN18	11
20	SET	33
20	RET	2
20	PMS2	2
20	LIMK2	8
20	HSPB1	54
20	HIST1H3E	2
20	RCHY1	3
20	POLE3	12
20	DAB2IP	14
20	RBL2	16
20	PIP5K1B	7
20	USP7	12
20	ISG15	6
20	COPS2	6
20	PSMB1	24
20	PSMD4	17
20	HIST1H2BG	1
20	RBBP4	10
20	EFNA4	5
20	RBBP8	4
20	DIABLO	0.8
20	NR3C1	6
20	PPP1R12A	4
20	PLCG1	4
20	DYNC2H1	0.9
20	YES1	13
20	RFC2	4
20	PSMD13	9
20	PIK3CD	2
20	FGFBP3	0.5
20	ARHGEF19	8
20	MYBL2	0.6
20	SUMO1	23
20	BRE	4
20	PIK3CA	2
20	WWOX	2
20	PARP2	3
20	DCLRE1A	3
20	SIAH1	1
20	PPP2R1A	13
20	CLASP2	2
20	BCL2L11	2
20	SEMA5A	0.9
20	POLR2A	13
20	MYL9	31
20	RPS6KA6	1
20	CRK	13
20	SLIT2	3
20	DPYSL3	7
20	NEDD8	6
20	BCAR1	5
20	XRCC3	0.8
20	SFI1	1
20	ERCC1	10
20	XPO1	7
20	POLR2J	13
20	NTHL1	4
20	ARHGAP27	3
20	TREM2	2
20	POLR2L	29
20	PPP1CB	41
20	INO80C	2
20	RASA1	8
20	STUB1	12
20	STAT5A	6
20	PHLDA1	69
20	ROCK1	4
20	CHEK2	0.9
20	BRCA1	0.6
20	TCEA1	17
20	FANCF	3
20	SRC	3
20	CEP78	1
20	GAS1	3
20	PRKCA	1
20	PTPN12	5
20	CUL4B	8
20	ACTR2	34
20	TGFB1	3
20	NDE1	0.9
20	EFCAB7	1
20	CDK4	10
20	SIAH2	6
20	SYNGAP1	1
20	PPP2CA	12
20	EFNA3	1
20	PSMD3	11
20	LIN52	2
20	TGFBR2	24
20	GRIN2C	2
20	RND1	1
20	PRKCE	0.9
20	ITGA1	1
20	HMGN1	23
20	PDGFRB	5
20	GTF2F1	16
20	CGN	10
20	STAT3	13
20	BCL2	2
20	SPRED2	7
20	UBE2M	11
20	FYN	1
20	INO80B	2
20	SEMA7A	0.6
20	HIST2H2BE	8
20	PLXNA2	0.5
20	PSMA3	12
20	ANP32A	6
20	ARHGAP15	0.5
20	AKT1	8
20	NEDD4	1
20	ABL2	2
20	MAPKAPK2	16
20	RGMB	3
20	MAP2K6	0.5
20	MYL12A	25
20	DYRK1A	5
20	RHOB	56
20	NINL	2
20	PSMF1	12
20	HNRNPA1	77
20	HSP90AB1	172
20	PSMD2	15
20	CENPS	1
20	GTF2H4	0.8
20	PSMB4	35
20	PPP1R14A	2
20	DYNLL2	16
20	FRS2	4
20	USP10	8
20	RAC1	40
20	FANCD2	0.5
20	PLXNA1	6
20	ERCC6	0.9
20	PSEN2	4
20	SHC3	2
20	GPNMB	6
20	ABLIM3	0.8
20	NEO1	7
20	PPP2CB	16
20	E2F5	1
20	ITGA2	3
20	PPP1R13B	6
20	CCNA2	0.5
20	ARHGAP39	1
20	RHOC	9
20	HRAS	5
20	FAM175A	0.8
20	CAP1	28
20	COL6A6	0.8
20	F11R	16
20	DDB1	11
20	PSME2	21
20	MGMT	4
20	KDM4C	1
20	XIAP	5
20	PSMA1	10
20	POLD3	2
20	E2F4	9
20	PSMD1	6
20	HIST1H2AE	1
20	IGKV5-2	3
20	CASP3	4
20	CEP76	0.6
20	HIST1H2BD	3
20	SFPQ	21
20	MYC	11
20	UIMC1	2
20	SOS2	6
20	PSME3	11
20	PSMB7	29
20	AJUBA	1
20	BID	2
20	CD72	0.5
20	TRPC1	0.9
20	EGF	10
20	PSMC4	12
20	ASCC1	2
20	CEP250	1
20	RPA2	9
20	EVL	4
20	PARD6A	1
20	PPP3R1	9
20	PPP3CC	5
20	PSMB2	8
20	OBSCN	2
20	GPX2	17
20	POLR2C	11
20	RFC4	2
20	TIA1	13
20	CD86	0.9
20	L1CAM	1
20	DNA2	0.6
20	POLE4	4
20	HIST1H4I	2
20	KHSRP	17
20	RAD51B	4
20	BAD	10
20	CETN2	8
20	FEN1	2
20	PABPC1	474
20	USP9X	6
20	SPRY2	15
20	PSMB6	25
20	UFD1L	3
20	POLD2	10
20	FURIN	76
20	WWTR1	7
20	NRCAM	0.8
20	WWP1	8
20	YWHAQ	62
20	PRIM2	0.9
20	ARID3A	0.8
20	MKNK1	2
20	FRS3	2
20	PAK4	6
20	CLASP1	3
20	RAD51D	0.6
20	DYNLL1	14
20	POLH	3
20	PFN2	15
20	VCP	30
20	CDC37	27
20	NCSTN	21
20	NRTN	2
20	SPTBN5	0.7
20	MAD2L2	4
20	MUS81	4
20	CEP41	6
20	FGFR2	13
20	MYL6	48
20	RASAL1	13
20	SLX4	0.7
20	CUL4A	9
20	ITSN1	1
20	ENAH	6
20	ARHGEF28	4
20	PGR	1
20	NCK1	5
20	BBC3	0.8
20	ERBB3	22
20	SRGAP3	0.9
20	TGIF2	5
20	ARHGAP20	0.6
20	PRKCD	10
20	PTCH2	4
20	TUBB2B	0.8
20	KHDRBS1	19
20	CCNC	15
20	PPP1R12B	4
20	EPHB1	0.7
20	ARHGAP44	2
20	PMEPA1	4
20	ARHGAP25	1
20	LAMA1	0.5
20	BOC	5
20	EP300	7
20	YWHAG	19
20	YWHAE	68
20	POLI	3
20	FAAP100	6
20	USP2	1
20	ERBIN	7
20	RASA4	1
20	FGF7	2
20	ADAM17	2
20	RBL1	0.7
20	UNG	8
20	REV3L	2
20	RFC3	2
20	NRAS	6
20	NCAM1	0.5
20	UBE2L6	27
20	PSMA7	24
20	APH1A	27
20	WNT3A	0.5
20	UBE2V2	3
20	BRAF	2
20	MYH14	9
20	ITCH	8
20	MCF2L	3
20	CENPX	9
20	RAD23A	21
20	FANCC	0.8
20	LIN37	1
20	ASCC3	2
20	PSMC5	13
20	MPG	12
20	E2F1	0.5
20	YY1	8
20	ARHGAP8	0.9
20	PSMD7	11
20	GAB1	2
20	BABAM1	9
20	MSH3	3
20	RHOH	0.5
20	RAD23B	18
20	PKN3	4
20	XRCC5	26
20	FGFR1	5
20	EPHA10	0.6
20	EGFR	10
20	ITGB1	43
20	CDKN1B	17
20	EYA2	11
20	HIST1H2BK	11
20	CNTN1	2
20	FAAP20	1
20	TP53AIP1	0.5
20	GRB7	6
20	RHOG	9
20	TDG	3
20	WDR19	2
20	FGD3	2
20	PAK1	5
20	GEN1	0.5
20	POLE	2
20	MSH6	2
20	HNRNPH1	33
20	CCND2	2
20	COPS3	12
20	BAMBI	3
20	ERBB4	2
20	PSME1	51
20	KRAS	4
20	NEIL2	4
20	BAX	3
20	SFN	6
20	RFC1	7
20	MYH11	23
20	BORA	0.5
20	PTK2	7
20	SHB	4
20	JUNB	49
20	NTN1	4
20	EPHA4	1
20	PXN	7
20	NRP1	4
20	IGKV2D-28	2
20	RPA1	10
20	AKT2	5
20	ARHGEF38	1
20	PAK3	1
20	VAV1	2
20	MYO10	3
20	SMUG1	3
20	RFC5	2
20	CXCL12	12
20	ROCK2	7
20	TYROBP	9
20	RPS27A	137
20	COL9A1	0.5
20	DOCK1	8
20	VAV3	0.6
20	RAD18	1
20	MAPK8	3
20	DEPDC7	0.7
20	PITPNA	32
20	EPHB3	14
20	TP53BP2	5
20	EIF4G1	34
20	LIG1	2
20	WASL	12
20	BAK1	6
20	FGF2	2
20	ARHGEF35	2
20	YWHAZ	25
20	HIST1H2BF	0.5
20	HNRNPD	17
20	ZFYVE9	5
20	RBFOX2	5
20	TFDP2	3
20	RASAL2	1
20	KPNA2	3
20	NRG2	2
20	ERCC4	1
20	EFNA5	2
20	MBD4	7
20	EFNA1	12
20	HIST1H2BC	1
20	TIAM1	0.5
20	ASCC2	8
20	FAN1	5
20	POLB	4
20	TNFSF13	16
20	PRKCZ	2
20	IFT140	2
20	KDR	4
20	H2BFS	3
20	TNFRSF10A	1
20	XRCC6	40
20	COPS6	16
20	RBX1	6
20	TNPO1	7
20	FLRT3	0.8
20	EPHA3	0.6
20	MEMO1	0.5
20	FBXL7	1
20	UBE2N	6
20	RHOD	6
20	TP73	0.6
20	EZR	26
20	LCK	1
20	HSPA8	104
20	TAB2	25
20	DIAPH1	8
20	ZFP36L1	60
20	ARHGEF26	2
20	XRCC1	4
20	NBN	8
20	MSH2	4
20	POLR2K	12
20	CDC42	32
20	SUMO2	24
20	FGF1	2
20	LIN54	2
20	SLIT3	3
20	FBXO5	0.9
20	FKBP1A	28
20	OGG1	2
20	SNW1	14
20	HIST1H1E	1
20	ABLIM1	30
20	TLN1	21
20	FANCL	6
20	CCND1	16
20	PTPN1	7
20	YWHAB	32
20	RAC2	5
20	SEMA4A	5
20	EPHA7	4
20	PPP1R15A	8
20	ALKBH2	3
20	EVC	5
20	ADCY4	1
20	ADCY5	1
20	CASP8	2
20	SHC1	11
20	FANCE	2
20	FBXL18	0.9
20	MCM8	1
20	UBC	216
20	TRIM25	7
20	PTK6	4
20	BMF	4
20	CSN2	3
20	IGHV1-69	10
20	BRCC3	8
20	HBEGF	1
20	PSMB5	20
29	RND1	4
29	HMGN1	37
29	PRKCE	2
29	ITGA1	11
29	TGFBR2	94
29	LIN52	5
29	STAT3	31
29	GTF2F1	18
29	PDGFRB	41
29	CGN	5
29	UBE2M	12
29	SPRED2	9
29	INO80B	1
29	FYN	11
29	SEMA7A	4
29	ARHGAP11A	3
29	BCL2	5
29	PSMA3	21
29	PLXNA2	4
29	ANP32A	15
29	HIST2H2BE	7
29	STUB1	9
29	PHLDA1	28
29	STAT5A	9
29	CSF2	0.5
29	PPP1CB	73
29	POLR2L	11
29	RASA1	15
29	INO80C	2
29	CHEK2	3
29	SRC	14
29	BRCA1	1
29	TCEA1	34
29	FANCF	4
29	ROCK1	16
29	PTPN12	20
29	CUL4B	16
29	ACTR2	111
29	GAS1	9
29	PRKCA	7
29	CEP78	1
29	PPP2CA	29
29	SYNGAP1	3
29	PSMD3	15
29	NDE1	4
29	EFCAB7	2
29	TGFB1	15
29	SIAH2	16
29	CDK4	18
29	SIAH1	2
29	DCLRE1A	4
29	CD80	0.7
29	WWOX	3
29	PIK3CA	6
29	PARP2	5
29	BARD1	2
29	MYL9	518
29	RPS6KA6	0.9
29	IL5RA	0.6
29	NEK2	1
29	CLASP2	4
29	TPX2	5
29	PPP2R1A	22
29	SEMA5A	5
29	BCL2L11	9
29	POLR2A	23
29	SFI1	2
29	XRCC3	0.6
29	BCAR1	2
29	CRK	28
29	NEDD8	10
29	SLIT2	5
29	DPYSL3	58
29	POLR2J	10
29	XPO1	19
29	UBE2C	4
29	TREM2	3
29	FGFBP2	0.5
29	ARHGAP27	4
29	NTHL1	2
29	ERCC1	6
29	DIABLO	2
29	RBBP8	7
29	EFNA4	4
29	YES1	18
29	NR3C1	13
29	PPP1R12A	18
29	MAPK10	4
29	PLCG1	11
29	DYNC2H1	2
29	CDK5R1	1
29	RFC2	8
29	ZBTB32	0.9
29	PSMD13	17
29	NRG1	2
29	PIK3CD	8
29	TRPC6	1
29	INS	0.7
29	BRE	12
29	ARHGEF19	4
29	MYBL2	5
29	SUMO1	41
29	SET	70
29	PTPN18	13
29	PMS2	4
29	LIMK2	11
29	RET	0.5
29	EPAS1	56
29	EFNB3	1
29	TRAT1	3
29	RBL2	26
29	DAB2IP	11
29	HSPB1	97
29	HIST1H3E	2
29	RCHY1	4
29	HIST1H1D	0.5
29	POLE3	22
29	COPS2	14
29	CHN1	5
29	ISG15	7
29	USP7	19
29	PIP5K1B	3
29	RBBP4	15
29	HIST1H2BG	2
29	PSMD4	27
29	PSMB1	40
29	GPR161	3
29	DCLRE1B	3
29	ATR	4
29	RASGEF1A	0.6
29	PLXNB1	9
29	FGFR3	14
29	DNM3	0.5
29	DCLRE1C	2
29	ANOS1	1
29	PARD3	9
29	EYA4	1
29	PSENEN	9
29	WDR35	3
29	ARHGAP9	5
29	PPP1CA	30
29	EPHA1	2
29	USP43	0.7
29	ADCY7	3
29	TYMS	7
29	SPRTN	3
29	MYH9	92
29	KIF4A	1
29	PNKP	5
29	TRPC4	1
29	MLH1	12
29	EPHA2	27
29	NMT1	18
29	HIST1H2BJ	2
29	FANCI	3
29	ARHGEF18	0.6
29	KITLG	15
29	CDC7	2
29	CAP2	12
29	RAD51AP1	2
29	TFDP1	25
29	RASGRF2	2
29	RAD50	9
29	RGMA	0.7
29	XRCC2	0.6
29	EME2	2
29	SEMA3E	2
29	POLD1	1
29	P4HB	81
29	PLXNA3	3
29	POLK	5
29	CEP290	3
29	CDON	1
29	ROBO2	0.7
29	TDP2	19
29	CENPJ	3
29	IQCE	2
29	VASP	29
29	USP1	13
29	RPA3	4
29	RNF41	8
29	SRGAP1	0.6
29	YAP1	35
29	CYCS	30
29	SRMS	0.5
29	STAP2	5
29	CCNE2	0.8
29	BLM	1
29	FTO	5
29	AGAP2	2
29	SEMA4D	5
29	TRIB3	2
29	DEPDC1B	1
29	NCOR1	11
29	HIST1H2BE	0.5
29	MCRS1	14
29	IL6	26
29	PARG	5
29	PLK4	2
29	SPTBN2	0.7
29	CEP135	3
29	KIF7	1
29	HDAC1	37
29	DKK4	1
29	DKK1	11
29	EVC2	2
29	COL6A5	1
29	UBB	278
29	PIK3R1	15
29	E2F7	0.6
29	HIST1H4H	3
29	HIST1H3D	0.6
29	ERBB2	14
29	YWHAH	52
29	HIST1H2AD	0.6
29	MAPK1	16
29	PAK2	29
29	LIMK1	5
29	TAGAP	10
29	RRAS	39
29	EPHB2	2
29	NTN4	34
29	ROBO1	8
29	RHOV	9
29	APEX1	66
29	BCL2L1	17
29	CDC25C	0.5
29	PRPF19	30
29	CDK2	8
29	POLR2E	13
29	ELMO1	5
29	CDKN2B	5
29	CCNK	2
29	PDGFRA	23
29	LIG3	2
29	GLI1	2
29	POLR2G	18
29	CCNB2	3
29	HAUS8	1
29	PSMA4	16
29	DPYSL2	15
29	NLRC4	2
29	LIN9	2
29	TDP1	3
29	ARHGAP6	4
29	ARHGAP40	0.6
29	KDM4A	13
29	KAT5	9
29	ESRP2	7
29	GRB2	43
29	ARHGEF4	1
29	EYA1	2
29	CHL1	0.6
29	FGD2	3
29	CDC6	2
29	HHAT	2
29	INTU	1
29	ARHGEF5	2
29	FANCA	0.8
29	AURKA	3
29	CUL5	10
29	HSP90AA1	198
29	LYN	17
29	S100B	9
29	TIAM2	1
29	IGHE	1
29	BRIP1	0.8
29	NCK2	11
29	PPP2R3B	1
29	RPS6KA5	0.9
29	ACTN2	2
29	HIST1H4J	0.8
29	ROBO3	0.9
29	GTF2H2	0.9
29	HSPA1A	31
29	CBX2	0.5
29	PSMB3	40
29	CHD1L	10
29	STRAP	47
29	SEMA6D	1
29	CEP152	1
29	CDK6	4
29	MYH10	9
29	KALRN	0.8
29	SPRED1	8
29	SOS1	13
29	USP8	5
29	ABL1	26
29	CLSPN	0.8
29	ACTG1	769
29	ALKBH5	28
29	PFN1	160
29	APAF1	6
29	TP63	14
29	PTPN11	29
29	UBE2D3	32
29	ARHGAP28	2
29	DBF4	3
29	CD19	4
29	NCBP2	18
29	PRKDC	10
29	SOCS3	112
29	CRMP1	2
29	PLXNC1	9
29	UBA52	57
29	FGFR4	1
29	DNM1	2
29	ARHGEF16	3
29	MAPK3	15
29	RASAL3	5
29	ACTB	1274
29	MMP2	416
29	PRR5	2
29	ALKBH3	6
29	KIT	11
29	HGF	5
29	SCUBE2	11
29	PMAIP1	10
29	HNRNPF	78
29	APH1B	5
29	PSMD10	19
29	CDK1	5
29	PSMC2	23
29	PLXNB3	2
29	SP1	21
29	NEIL1	2
29	PTBP1	22
29	TGIF1	8
29	DOK1	4
29	SH3GL2	0.5
29	SCN3A	0.7
29	PCNA	50
29	CEP72	0.8
29	SUMO3	29
29	UNC5B	8
29	AKT3	10
29	BAZ1B	19
29	KIAA0101	3
29	DUSP9	0.7
29	MET	15
29	MYL12B	191
29	PPP1CC	30
29	FGF10	3
29	CNTRL	6
29	POLE2	0.9
29	HHIP	2
29	GLI3	3
29	PSMB8	37
29	XRCC4	4
29	VAV2	7
29	POLD4	4
29	BTC	4
29	ICOS	4
29	SEMA6A	2
29	COPS7A	21
29	PLEKHG5	2
29	REV1	8
29	CDK9	17
29	SYDE2	2
29	PSMD8	20
29	TRIO	7
29	FANCG	4
29	NPLOC4	10
29	MTMR4	8
29	RHOA	232
29	CDKN1A	59
29	PSMC3	29
29	UBA7	23
29	POLR2B	25
29	HIF1A	81
29	CBL	5
29	ERCC8	2
29	MMP9	15
29	KL	2
29	HIST4H4	0.7
29	CASP7	12
29	PIK3AP1	12
29	HNRNPM	20
29	MUTYH	3
29	SERPINE1	115
29	MDC1	4
29	DZIP1	3
29	SMARCA5	22
29	SMO	5
29	FANCM	1
29	GPC1	6
29	MRE11	5
29	CD28	6
29	PRKAA2	1
29	UNC5C	1
29	KHDRBS3	2
29	CFL1	71
29	ESRP1	12
29	PARP1	23
29	CASP9	4
29	TGFBR1	14
29	TP53	13
29	BAP1	15
29	PTCH1	3
29	FGFRL1	2
29	SKI	12
29	UBE2B	26
29	SEMA4A	4
29	RAC2	31
29	CCND1	25
29	PTPN1	22
29	YWHAB	108
29	FBXL18	0.7
29	FANCE	3
29	SHC1	37
29	MCM8	2
29	ADCY5	6
29	CASP8	7
29	EME1	0.7
29	ALKBH2	4
29	ADCY4	4
29	EVC	6
29	PPP1R15A	36
29	EPHA7	4
29	BMF	7
29	UBC	270
29	PTK6	8
29	TRIM25	13
29	BRCC3	11
29	IGHV1-69	175
29	HBEGF	24
29	PSMB5	31
29	CHEK1	2
29	MSH2	8
29	NBN	16
29	POLR2K	24
29	ARHGEF26	3
29	GZMB	6
29	ZFP36L1	123
29	XRCC1	8
29	GAP43	0.5
29	FGF1	0.5
29	CDC42	95
29	SUMO2	48
29	OGG1	2
29	FKBP1A	83
29	SNW1	30
29	SLIT3	22
29	LIN54	4
29	FBXO5	3
29	ABLIM1	22
29	FANCL	8
29	TLN1	59
29	HIST1H1E	0.7
29	XRCC6	84
29	H2BFS	6
29	BUB1B	2
29	TNFRSF10A	4
29	CENPF	2
29	PRKCZ	2
29	IFT140	3
29	KDR	11
29	POLQ	0.5
29	TNPO1	18
29	COPS6	24
29	FAAP24	1
29	RBX1	9
29	UBE2N	14
29	RHOD	3
29	FLRT3	12
29	FBXL7	8
29	MEMO1	1
29	EPHA3	12
29	HSPA8	241
29	LCK	9
29	DIAPH1	20
29	TAB2	25
29	EZR	87
29	ARHGAP22	0.5
29	TFDP2	4
29	SEMA3A	2
29	BRCA2	0.7
29	TRPC3	0.9
29	RBFOX2	16
29	KPNA2	16
29	NRG2	0.5
29	ERCC4	2
29	PRKCQ	3
29	PLXNA4	0.7
29	RASAL2	3
29	HIST1H2BC	3
29	EFNA1	12
29	MBD4	15
29	NRG4	1
29	CAMK2A	0.7
29	EFNA5	2
29	TNFSF13	5
29	POLB	6
29	ASCC2	13
29	TIAM1	6
29	FAN1	5
29	DOCK1	14
29	VAV3	8
29	RPS27A	149
29	ROCK2	14
29	CXCL12	35
29	TYROBP	31
29	DEPDC7	0.8
29	RAD18	2
29	MAPK8	4
29	WASL	32
29	ITGB3	2
29	TP53BP2	9
29	PITPNA	26
29	EPHB3	3
29	LIG1	3
29	EIF4G1	36
29	HIST1H2BF	0.6
29	YWHAZ	103
29	ZFYVE9	9
29	HNRNPD	22
29	ARHGEF35	3
29	BAK1	17
29	FGF2	5
29	RFC1	11
29	SFN	38
29	FLRT2	1
29	MYH11	264
29	PSME1	83
29	NEIL2	4
29	KRAS	11
29	BAX	10
29	SHB	3
29	NHEJ1	0.5
29	JUNB	47
29	BORA	2
29	PTK2	11
29	AKT2	6
29	RPA1	17
29	TOP2A	9
29	EPHA4	3
29	NTN1	3
29	IGKV2D-28	3
29	NRP1	14
29	PXN	18
29	RFC5	5
29	MYO10	4
29	CDC25A	0.9
29	SMUG1	3
29	VAV1	8
29	CDKN1B	29
29	FGF18	0.6
29	ITGB1	197
29	EYA2	3
29	XRCC5	68
29	FGFR1	14
29	PKN3	2
29	EGFR	8
29	FAAP20	0.9
29	RHOG	25
29	HIST1H2BH	1
29	TDG	9
29	GRB7	4
29	MCM10	0.7
29	HIST1H2BK	8
29	CNTN1	9
29	DTL	2
29	GEN1	1
29	POLE	2
29	PAK1	12
29	FGD3	7
29	WDR19	3
29	HNRNPH1	44
29	BAMBI	11
29	COPS3	17
29	CCND2	10
29	MSH6	5
29	ORC1	1
29	GTSE1	0.9
29	PSMC5	21
29	ASCC3	8
29	LIN37	1
29	RMI2	3
29	MPG	11
29	CENPX	6
29	MCF2L	2
29	ITCH	18
29	CDC45	1
29	FANCC	1
29	RAD23A	28
29	E2F1	2
29	YY1	15
29	MSH3	7
29	RHOF	0.5
29	ARHGAP11B	0.6
29	PSMD7	26
29	BABAM1	11
29	GAB1	5
29	RAD23B	37
29	RHOH	3
29	ADAM17	8
29	FGF7	20
29	RASA4	2
29	ERBIN	16
29	CCNE1	2
29	REV3L	7
29	NRAS	21
29	RFC3	5
29	UNG	13
29	RBL1	3
29	APH1A	40
29	UBE2V2	9
29	ORC6	1
29	NCAM1	3
29	UBE2L6	36
29	PSMA7	41
29	MYH14	5
29	BRAF	5
29	NCK1	15
29	BBC3	0.7
29	PGR	0.7
29	EXO1	1
29	ARHGEF28	2
29	FGF9	1
29	CLTCL1	0.7
29	KHDRBS1	45
29	TUBB2B	1
29	PTCH2	1
29	CCNC	12
29	PPP1R12B	22
29	RRM2	6
29	ERBB3	16
29	PRKCD	25
29	ARHGAP20	3
29	TGIF2	7
29	SRGAP3	2
29	BOC	6
29	YWHAG	50
29	EP300	14
29	ARHGAP25	7
29	ARHGAP44	0.9
29	PMEPA1	10
29	BIRC5	2
